review_score,review_count,price,address,image,star,Pool,No_smoking_room,Families_room,Room_service,Free_parking,Breakfast,24h_front_desk,Airport_shuttle,Staff,Facilities,Cleanliness,Comfort,Affordable,Location,Wifi
8.8,6,250000,Quận 12,https://cf.bstatic.com/xdata/images/hotel/square200/502418580.jpg?k=7000b824274381238972f2b9a2f08b4a8ae037f8ec372934f0b77695178cbf86&o=,0,1,1,1,1,1,0,1,0,9.1,9.4,9.4,9.1,9.4,8.9,
7.4,66,255000,Quận Bình Tân,https://cf.bstatic.com/xdata/images/hotel/square200/177694196.jpg?k=f3b635d5d14712828739bacc7b8797f738ce412b73435c02c4a0004f2062c6fa&o=,0,1,1,1,1,1,0,1,1,7.9,7.1,7.3,7.3,7.6,8.0,6.3
8.0,348,258000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/370558283.jpg?k=233f045b9a89dfd17a6ad459e820fcd949be690d2a228784e75008a5643c383e&o=,0,1,0,0,0,0,0,0,0,8.6,7.8,8.2,8.0,8.7,9.0,9.8
8.0,343,260000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/479060977.jpg?k=4683ba2a9dc3a939b638f0c664b2d957b7b837da330a50512a057e60207e92a0&o=,0,1,0,1,0,1,1,1,1,8.8,8.1,8.2,8.3,8.8,9.3,9.6
6.2,8,260000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square200/494263238.jpg?k=e81b2c306208078886e260963940b41317caaa5161ea9fc5862c6cc1be2b9829&o=,0,1,0,0,0,1,0,1,0,7.5,6.3,6.6,6.6,6.9,8.4,
8.5,482,275000,Quận Phú Nhuận,https://cf.bstatic.com/xdata/images/hotel/square200/506023961.jpg?k=e7cd581dc3e1ba9e54fb2b8a6971d7d2ffa1bf1e1ef8279f81050d9126dc0f4e&o=,0,1,0,0,0,1,0,0,0,9.2,8.5,8.5,8.5,9.0,8.4,8.9
6.7,75,279000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/480735719.jpg?k=5c0b6c14cecd00b760777429c576611155aabbce219bb11b8dffc567e0482610&o=,0,1,0,1,1,1,1,1,1,8.7,7.0,7.0,7.0,7.7,8.0,6.7
8.2,22,280000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square200/484754702.jpg?k=2fcfce93ba1aacfc2f89c1e27d3e1046dc6510d7a7fbd873ea8100c022d2dedd&o=,0,0,0,0,0,0,0,0,0,,,,,,,
5.2,16,280000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/354323517.jpg?k=2443c8a07f9e931f2450a6875f62c43096448d17d9a00ba05794884fafbb8815&o=,0,1,0,0,1,0,0,0,0,6.7,5.0,5.2,6.4,5.9,7.0,
6.8,35,382613,Quận 9,https://cf.bstatic.com/xdata/images/hotel/square240/326041194.jpg?k=5c768ca54aaea3d1d8fa4c7d2db694899503db6f88c42808ba6ad32091f5928d&o=,0,1,0,1,0,1,0,1,0,7.8,6.7,7.1,7.0,6.8,7.9,
7.3,46,451350,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square240/448340220.jpg?k=3bead4a99fc5402ab852ff013731ba3187853737ade43e3396d0d2e7976a6ab7&o=,0,1,1,1,1,1,0,1,0,7.5,7.2,7.3,7.4,7.2,8.4,8.1
7.0,12,460000,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square240/458336132.jpg?k=8cc68b91cb8796d8f346bf2231bcf9c7381718059c8826de57eeb9a4a3617187&o=,0,1,0,1,1,1,0,1,0,8.2,7.0,7.5,7.5,7.7,8.4,
9.2,38,460000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square240/489715089.jpg?k=5320b48ca671644387f54dd9f826608b2fd34e1f2bdff8cc948e2642a4fbd3f4&o=,0,1,1,1,1,1,0,1,0,9.3,9.2,9.4,9.3,9.2,9.1,
7.2,5,470000,Quận 10,https://cf.bstatic.com/xdata/images/hotel/square240/510564049.jpg?k=b3b9b506cae18e21aef9b933ff388fcb26c77b3b121de4336c871a09027e2dd0&o=,0,1,0,0,0,1,0,0,0,8.8,7.5,8.1,7.5,7.5,8.1,
7.4,260,476000,Quận 5,https://cf.bstatic.com/xdata/images/hotel/square240/172055955.jpg?k=fe5dc26c3c873fecad166afde1bc2a3014ba0b70b56255c71e8d20883d10a6a5&o=,0,0,1,1,1,1,0,1,1,8.5,7.2,7.4,7.4,7.8,7.8,6.9
8.4,25,478114,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/516835327.jpg?k=93c6c5c31db6d6df1b82331b19b1fded63fef952146c19abbe3f9b1dbfd346f3&o=,0,1,1,1,1,0,0,1,1,9.3,8.7,9.1,8.8,9.1,9.4,10.0
8.6,105,480000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/431610399.jpg?k=d7e9e0bcc696e016ea509fc9186e69ce680ddc1670d732a73119b731a9b27bae&o=,0,1,0,1,0,0,0,0,0,9.3,8.4,8.9,8.8,8.9,9.4,8.3
7.1,8,480000,Quận Bình Tân,https://cf.bstatic.com/xdata/images/hotel/square240/508065823.jpg?k=018a4375fb008376a8c2eee5168fcd2b88aa9728247da331979de3042175053e&o=,0,0,0,1,0,1,0,1,1,7.8,7.2,7.2,7.8,7.5,8.4,5.0
8.9,67,481950,Quận 4,https://cf.bstatic.com/xdata/images/hotel/square240/456660665.jpg?k=785ce9eae742163648089232cbffc52bfc526d73be8d552aed9bb354b75adcd9&o=,0,1,0,1,1,1,0,1,0,9.4,8.5,8.9,9.0,9.1,8.4,10.0
5.7,18,486200,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square240/465235687.jpg?k=86ef7f220c2444ad86fbffa8bb1cfac9c093b9f5fd642d1c64d197412361e02c&o=,0,1,1,1,0,1,0,1,0,7.1,5.6,6.0,6.4,6.5,7.1,
6.4,270,170000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/220327546.jpg?k=4355e49c25eebc433d1bd88cffc983d56702265d987377786cbe53805d0df30c&o=,0,1,0,1,1,0,0,1,0,7.3,6.5,6.7,6.5,7.6,7.9,7.5
8.5,156,180000,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square200/469652243.jpg?k=d6897bedfc18141f215b400b334ddaf9c48ab3b57005643c157bd33a39f763a1&o=,0,1,0,0,1,1,1,1,0,9.6,8.2,8.2,8.2,9.1,9.4,
7.0,18,220000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/511934386.jpg?k=ad78006b2555d6903c60ab317bb815c502af4ab8874092e6c7fbb7d1e7517f10&o=,0,1,0,1,1,1,0,1,0,8.5,6.5,6.4,6.6,7.5,8.0,
8.0,274,230000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/444936091.jpg?k=12485b7f7ec19065678486c6dfaace3db1ad3029329872e31cb9cfcb0d523eb8&o=,0,1,0,1,1,0,0,0,0,9.2,7.6,7.8,7.8,8.6,9.2,8.1
7.2,178,250000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/480486575.jpg?k=7bc2032a16604c67c8cac6e2c1cceb9c5540ed9505017a66c48df75de8692b26&o=,0,1,1,1,0,1,1,0,0,8.1,7.2,7.1,7.2,7.9,7.8,7.8
8.8,6,250000,Quận 12,https://cf.bstatic.com/xdata/images/hotel/square200/502418580.jpg?k=7000b824274381238972f2b9a2f08b4a8ae037f8ec372934f0b77695178cbf86&o=,0,1,1,1,1,1,0,1,0,9.1,9.4,9.4,9.1,9.4,8.9,
7.4,66,255000,Quận Bình Tân,https://cf.bstatic.com/xdata/images/hotel/square200/177694196.jpg?k=f3b635d5d14712828739bacc7b8797f738ce412b73435c02c4a0004f2062c6fa&o=,0,1,1,1,1,1,0,1,1,7.9,7.1,7.3,7.3,7.6,8.0,6.3
8.0,348,258000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/370558283.jpg?k=233f045b9a89dfd17a6ad459e820fcd949be690d2a228784e75008a5643c383e&o=,0,1,0,0,0,0,0,0,0,8.6,7.8,8.2,8.0,8.7,9.0,9.8
8.0,343,260000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/479060977.jpg?k=4683ba2a9dc3a939b638f0c664b2d957b7b837da330a50512a057e60207e92a0&o=,0,1,0,1,0,1,1,1,1,8.8,8.1,8.2,8.3,8.8,9.3,9.6
6.2,8,260000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square200/494263238.jpg?k=e81b2c306208078886e260963940b41317caaa5161ea9fc5862c6cc1be2b9829&o=,0,1,0,0,0,1,0,1,0,7.5,6.3,6.6,6.6,6.9,8.4,
8.5,482,275000,Quận Phú Nhuận,https://cf.bstatic.com/xdata/images/hotel/square200/506023961.jpg?k=e7cd581dc3e1ba9e54fb2b8a6971d7d2ffa1bf1e1ef8279f81050d9126dc0f4e&o=,0,1,0,0,0,1,0,0,0,9.2,8.5,8.5,8.5,9.0,8.4,8.9
6.7,75,279000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/480735719.jpg?k=5c0b6c14cecd00b760777429c576611155aabbce219bb11b8dffc567e0482610&o=,0,1,0,1,1,1,1,1,1,8.7,7.0,7.0,7.0,7.7,8.0,6.7
8.2,22,280000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square200/484754702.jpg?k=2fcfce93ba1aacfc2f89c1e27d3e1046dc6510d7a7fbd873ea8100c022d2dedd&o=,0,0,0,0,0,0,0,0,0,,,,,,,
5.2,16,280000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/354323517.jpg?k=2443c8a07f9e931f2450a6875f62c43096448d17d9a00ba05794884fafbb8815&o=,0,1,0,0,1,0,0,0,0,6.7,5.0,5.2,6.4,5.9,7.0,
8.4,475,520000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/229194549.jpg?k=2dc0977591cd33875d3dde7a2f75d27e2f6580a3845187346166af1144026d22&o=,0,1,0,1,1,1,0,1,1,9.1,8.2,8.6,8.6,8.8,8.9,8.6
9.3,485,520000,Quận 3,https://cf.bstatic.com/xdata/images/hotel/square200/216550073.jpg?k=49758015a2e36ac21db5ffe2677db4f896367a72c6f724ccaa4a8a1d9f4b1b16&o=,0,1,0,1,1,0,0,1,0,9.8,9.1,9.3,9.3,9.5,9.2,9.4
8.0,159,520000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/511718665.jpg?k=017cffb8655fc762cf24851701c9ce8d66b6734a7acd553040928163ca9bb934&o=,0,1,1,1,0,0,1,1,0,9.2,7.9,7.9,7.8,8.4,9.3,6.7
9.1,7,520000,Quận Phú Nhuận,https://cf.bstatic.com/xdata/images/hotel/square200/449586544.jpg?k=3145bbac10f6abb4a8f699e187a74d42360695bf53b0f97b0e5518c91dc60229&o=,0,1,0,0,0,1,0,0,0,9.7,9.1,9.7,9.1,9.1,8.4,
8.7,56,522450,Quận 4,https://cf.bstatic.com/xdata/images/hotel/square200/458314271.jpg?k=a5dcae772bbd9bc83f955fdc6ebd10b8b51bb6b4d9a946c3074cdc9b22b7e6a7&o=,0,1,1,1,1,1,1,1,1,9.1,8.6,8.7,8.9,9.0,8.7,8.8
7.1,159,526500,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/241775934.jpg?k=7fb7c31aa370f9baad4914ceddcc69c4f82143f77bb84d325cbe0a11996144ff&o=,0,1,1,1,1,1,0,1,1,7.9,7.5,7.5,7.4,7.7,8.5,8.5
9.3,7,530000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square200/469959549.jpg?k=f141db49979bce52cbb6c261d3e111d9fbaff751d34577f330432afefc94b7b5&o=,0,1,0,0,1,1,0,1,0,9.7,9.7,9.4,9.7,9.4,9.1,10.0
8.4,132,530100,Quận 3,https://cf.bstatic.com/xdata/images/hotel/square200/495993213.jpg?k=c6f9078c555afccb2fe32b2c8aa5aaf83891e2d819d8babaf876009954ad6657&o=,0,1,1,1,0,1,0,0,0,9.2,8.1,8.6,8.5,8.6,9.0,8.6
8.4,153,536000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/443210281.jpg?k=0df36a2c037d0ec67c62b6436e8548abbc8df8c6d8dd5db6c225bd273a758397&o=,0,1,0,0,0,1,1,1,0,8.7,8.4,8.4,8.4,8.8,8.6,
7.7,110,540000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/472366570.jpg?k=fe046c1406098f1aa95fa21dbb19dd872b7916a98dc04840d8cbf8b7b83a9688&o=,0,1,1,1,1,0,0,1,1,8.7,7.5,7.4,7.8,8.1,9.1,
8.0,8,540000,Quận 5,https://cf.bstatic.com/xdata/images/hotel/square200/494030357.jpg?k=0e8be9ab82055cf25d2e81e973d3fb47af62bd5d2610bbc01950b526757ee289&o=,0,1,1,1,1,0,0,0,0,8.4,7.2,7.2,7.8,7.8,9.4,
9.2,18,550000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/495482188.jpg?k=5d4f03fdc633d302cdbbc429c1f4ca07043c839ef1c140e953eca2643f3b2f89&o=,0,1,0,1,0,0,0,0,0,9.3,9.0,8.8,9.3,9.3,9.3,10.0
7.5,8,550000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/494767019.jpg?k=038aae26cb6faac28d75996198a5f5ac5237f24f54c67f1c8811cfe7e01fd0c1&o=,0,1,0,0,1,1,0,1,0,7.2,7.8,7.5,7.8,8.1,7.2,
6.4,270,170000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/220327546.jpg?k=4355e49c25eebc433d1bd88cffc983d56702265d987377786cbe53805d0df30c&o=,0,1,0,1,1,0,0,1,0,7.3,6.5,6.7,6.5,7.6,7.9,7.5
8.5,156,200000,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square200/469652243.jpg?k=d6897bedfc18141f215b400b334ddaf9c48ab3b57005643c157bd33a39f763a1&o=,0,1,0,0,1,1,1,1,0,9.6,8.2,8.2,8.2,9.1,9.4,
7.0,18,220000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/511934386.jpg?k=ad78006b2555d6903c60ab317bb815c502af4ab8874092e6c7fbb7d1e7517f10&o=,0,1,0,1,1,1,0,1,0,8.5,6.5,6.4,6.6,7.5,8.0,
8.0,274,230000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/444936091.jpg?k=12485b7f7ec19065678486c6dfaace3db1ad3029329872e31cb9cfcb0d523eb8&o=,0,1,0,1,1,0,0,0,0,9.2,7.6,7.8,7.8,8.6,9.2,8.1
7.2,178,250000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/480486575.jpg?k=7bc2032a16604c67c8cac6e2c1cceb9c5540ed9505017a66c48df75de8692b26&o=,0,1,1,1,0,1,1,0,0,8.1,7.2,7.1,7.2,7.9,7.8,7.8
8.8,6,250000,Quận 12,https://cf.bstatic.com/xdata/images/hotel/square200/502418580.jpg?k=7000b824274381238972f2b9a2f08b4a8ae037f8ec372934f0b77695178cbf86&o=,0,1,1,1,1,1,0,1,0,9.1,9.4,9.4,9.1,9.4,8.9,
7.4,66,255000,Quận Bình Tân,https://cf.bstatic.com/xdata/images/hotel/square200/177694196.jpg?k=f3b635d5d14712828739bacc7b8797f738ce412b73435c02c4a0004f2062c6fa&o=,0,1,1,1,1,1,0,1,1,7.9,7.1,7.3,7.3,7.6,8.0,6.3
8.0,348,258000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/370558283.jpg?k=233f045b9a89dfd17a6ad459e820fcd949be690d2a228784e75008a5643c383e&o=,0,1,0,0,0,0,0,0,0,8.6,7.8,8.2,8.0,8.7,9.0,9.8
8.0,343,260000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/479060977.jpg?k=4683ba2a9dc3a939b638f0c664b2d957b7b837da330a50512a057e60207e92a0&o=,0,1,0,1,0,1,1,1,1,8.8,8.1,8.2,8.3,8.8,9.3,9.6
6.2,8,260000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square200/494263238.jpg?k=e81b2c306208078886e260963940b41317caaa5161ea9fc5862c6cc1be2b9829&o=,0,1,0,0,0,1,0,1,0,7.5,6.3,6.6,6.6,6.9,8.4,
8.5,482,275000,Quận Phú Nhuận,https://cf.bstatic.com/xdata/images/hotel/square200/506023961.jpg?k=e7cd581dc3e1ba9e54fb2b8a6971d7d2ffa1bf1e1ef8279f81050d9126dc0f4e&o=,0,1,0,0,0,1,0,0,0,9.2,8.5,8.5,8.5,9.0,8.4,8.9
6.7,75,279000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/480735719.jpg?k=5c0b6c14cecd00b760777429c576611155aabbce219bb11b8dffc567e0482610&o=,0,1,0,1,1,1,1,1,1,8.7,7.0,7.0,7.0,7.7,8.0,6.7
8.2,22,280000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square200/484754702.jpg?k=2fcfce93ba1aacfc2f89c1e27d3e1046dc6510d7a7fbd873ea8100c022d2dedd&o=,0,0,0,0,0,0,0,0,0,,,,,,,
5.2,16,280000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/354323517.jpg?k=2443c8a07f9e931f2450a6875f62c43096448d17d9a00ba05794884fafbb8815&o=,0,1,0,0,1,0,0,0,0,6.7,5.0,5.2,6.4,5.9,7.0,
8.6,45,600000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/437498457.jpg?k=04a974356e1a5e247c3226255c383017ee13e8c7bfec84c71b42087529148e5a&o=,0,1,1,1,1,1,0,1,0,9.2,8.9,9.0,8.8,8.7,9.7,7.5
7.5,27,600000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/237799897.jpg?k=6a9b4bd6e95bbf8e5b70479eca208aa44cc31798596e0f3892ae4d8b1831d47c&o=,0,1,1,1,0,1,1,0,0,7.9,7.6,7.2,7.9,7.7,8.2,
7.7,32,602370,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/295040881.jpg?k=c2bac9a123f483ce18b2b39a1214d098a8681d0d9dded01dfbb705af3821e8f4&o=,0,1,0,1,0,1,0,0,0,8.3,7.5,7.9,7.7,7.8,7.6,10.0
8.3,53,604675,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/481526346.jpg?k=76edd42b32942e8247a486392491c1a71cd8d3e8c2bd286e56336d2abf125ff7&o=,0,1,1,1,0,1,0,1,0,9.1,8.0,9.0,8.5,8.9,9.3,10.0
6.5,22,605000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square240/336581832.jpg?k=dd47689e3f23c5ca0e41b3ec40345da027139f776cf82a2ddab2d53966560987&o=,0,1,0,1,1,1,0,1,0,7.1,6.7,6.8,7.2,7.2,7.1,
7.5,85,607500,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/201186449.jpg?k=ae13646990986a5b9344dc69844ddba76f5b8959d6360e3f6c0267808fd72628&o=,0,1,0,1,1,1,0,0,0,8.4,7.1,7.9,8.1,7.8,8.6,5.6
8.1,17,607500,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/485306017.jpg?k=cc5a074bd58be126bd936aaab65afff423e588e220083d41237bf06d666bc883&o=,0,1,0,0,0,0,0,0,0,8.4,7.9,7.9,7.8,8.2,8.7,7.5
9.2,22,612000,Quận 5,https://cf.bstatic.com/xdata/images/hotel/square240/511445387.jpg?k=ace4b57bc9a1521ebe4197bb6a0f79eae6a731cb1f6c1c037c63d61840904bdd&o=,0,1,1,1,1,0,0,0,0,9.5,9.3,9.7,9.3,9.5,9.3,10.0
6.7,31,615682,Quận 3,https://cf.bstatic.com/xdata/images/hotel/square240/224809465.jpg?k=f0db5e1352ce96ad4f7524c59412629c19707756fb6f315f31d98aa4e4450ec3&o=,0,1,0,1,0,0,0,0,0,7.1,6.4,6.4,6.9,6.8,7.8,
8.0,113,627015,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/504625180.jpg?k=b7631d83151f62123177a557ed9f06f9575bd5751c656e9747b3687b385df2f2&o=,0,1,0,0,1,1,0,1,0,8.3,7.3,7.4,7.2,7.9,9.0,
8.8,85,630000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/453487280.jpg?k=ba4900f3f5a38b6f7aa5d5f42a910f0f5c0720859124abcdae8b34cea50fbb7c&o=,0,1,1,1,1,1,0,1,0,8.9,9.0,9.1,9.1,9.3,9.2,7.5
7.1,63,630000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/164724631.jpg?k=3f8b04ed84fce703ff31bb9c474d35658e06031d6216fd6c15930760f7f069e7&o=,0,1,0,1,1,0,0,0,0,7.5,6.9,7.3,7.3,7.5,8.3,8.5
9.3,38,630000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/466560429.jpg?k=50bf05110d99cefd8b1994d24b0a1bcd7d8fbc09a483af9fcc9b1d3976056375&o=,0,1,0,1,0,1,0,0,0,9.6,9.4,9.7,9.5,9.4,9.0,9.4
6.4,270,170000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/220327546.jpg?k=4355e49c25eebc433d1bd88cffc983d56702265d987377786cbe53805d0df30c&o=,0,1,0,1,1,0,0,1,0,7.3,6.5,6.7,6.5,7.6,7.9,7.5
8.5,156,180000,Quận Tân Bình,https://cf.bstatic.com/xdata/images/hotel/square200/469652243.jpg?k=d6897bedfc18141f215b400b334ddaf9c48ab3b57005643c157bd33a39f763a1&o=,0,1,0,0,1,1,1,1,0,9.6,8.2,8.2,8.2,9.1,9.4,
7.0,18,220000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/511934386.jpg?k=ad78006b2555d6903c60ab317bb815c502af4ab8874092e6c7fbb7d1e7517f10&o=,0,1,0,1,1,1,0,1,0,8.5,6.5,6.4,6.6,7.5,8.0,
8.0,274,230000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/444936091.jpg?k=12485b7f7ec19065678486c6dfaace3db1ad3029329872e31cb9cfcb0d523eb8&o=,0,1,0,1,1,0,0,0,0,9.2,7.6,7.8,7.8,8.6,9.2,8.1
7.2,178,250000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/480486575.jpg?k=7bc2032a16604c67c8cac6e2c1cceb9c5540ed9505017a66c48df75de8692b26&o=,0,1,1,1,0,1,1,0,0,8.1,7.2,7.1,7.2,7.9,7.8,7.8
8.8,6,250000,Quận 12,https://cf.bstatic.com/xdata/images/hotel/square200/502418580.jpg?k=7000b824274381238972f2b9a2f08b4a8ae037f8ec372934f0b77695178cbf86&o=,0,1,1,1,1,1,0,1,0,9.1,9.4,9.4,9.1,9.4,8.9,
7.4,66,255000,Quận Bình Tân,https://cf.bstatic.com/xdata/images/hotel/square200/177694196.jpg?k=f3b635d5d14712828739bacc7b8797f738ce412b73435c02c4a0004f2062c6fa&o=,0,1,1,1,1,1,0,1,1,7.9,7.1,7.3,7.3,7.6,8.0,6.3
8.0,348,258000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/370558283.jpg?k=233f045b9a89dfd17a6ad459e820fcd949be690d2a228784e75008a5643c383e&o=,0,1,0,0,0,0,0,0,0,8.6,7.8,8.2,8.0,8.7,9.0,9.8
8.0,343,260000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square200/479060977.jpg?k=4683ba2a9dc3a939b638f0c664b2d957b7b837da330a50512a057e60207e92a0&o=,0,1,0,1,0,1,1,1,1,8.8,8.1,8.2,8.3,8.8,9.3,9.6
6.2,8,260000,Quận 2,https://cf.bstatic.com/xdata/images/hotel/square200/494263238.jpg?k=e81b2c306208078886e260963940b41317caaa5161ea9fc5862c6cc1be2b9829&o=,0,1,0,0,0,1,0,1,0,7.5,6.3,6.6,6.6,6.9,8.4,
8.5,482,275000,Quận Phú Nhuận,https://cf.bstatic.com/xdata/images/hotel/square200/506023961.jpg?k=e7cd581dc3e1ba9e54fb2b8a6971d7d2ffa1bf1e1ef8279f81050d9126dc0f4e&o=,0,1,0,0,0,1,0,0,0,9.2,8.5,8.5,8.5,9.0,8.4,8.9
6.7,75,279000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/480735719.jpg?k=5c0b6c14cecd00b760777429c576611155aabbce219bb11b8dffc567e0482610&o=,0,1,0,1,1,1,1,1,1,8.7,7.0,7.0,7.0,7.7,8.0,6.7
8.2,22,280000,Quận Gò Vấp,https://cf.bstatic.com/xdata/images/hotel/square200/484754702.jpg?k=2fcfce93ba1aacfc2f89c1e27d3e1046dc6510d7a7fbd873ea8100c022d2dedd&o=,0,0,0,0,0,0,0,0,0,,,,,,,
5.2,16,280000,Quận Bình Thạnh,https://cf.bstatic.com/xdata/images/hotel/square200/354323517.jpg?k=2443c8a07f9e931f2450a6875f62c43096448d17d9a00ba05794884fafbb8815&o=,0,1,0,0,1,0,0,0,0,6.7,5.0,5.2,6.4,5.9,7.0,
6.4,5,675000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/443556662.jpg?k=b2bfdba8029506832ec626a760f5f641da54aa2d291ce572ae41796549335f04&o=,0,1,0,0,0,1,1,0,0,9.4,7.0,7.0,6.5,7.0,8.0,
7.7,9,675000,Quận Phú Nhuận,https://cf.bstatic.com/xdata/images/hotel/square240/428740711.jpg?k=71da71c5b7a1a791f172c0d1942055c45506fe6173c22d657641d4780f8c8282&o=,0,1,1,1,0,1,0,0,0,7.5,8.1,8.1,7.8,7.8,7.8,
6.5,15,675000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/451534528.jpg?k=8382f8479593efdd340d745aa1e563afd1253838c63de471ff319d21c43992b9&o=,0,1,0,0,0,1,1,0,0,7.1,6.6,6.3,6.6,7.3,7.0,
8.6,24,680000,Quận 7,https://cf.bstatic.com/xdata/images/hotel/square240/504374850.jpg?k=971e9a1860e8bdffd39a6c23e0b01ebbdd3933d123b887195626cb115d8ead04&o=,0,1,1,1,1,1,0,1,0,9.3,8.0,8.8,8.6,8.2,9.3,10.0
8.4,285,680000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/343296053.jpg?k=395b98d34252b2b7e778a84d7b84c351334a9329fe291a47cf48bf8370f2c30b&o=,0,1,1,1,1,1,0,0,1,9.3,8.2,8.2,8.4,8.7,9.3,8.5
6.1,28,683354,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/214999809.jpg?k=ba1a6eaafe2d62a711fa29588c1c29972e531f54baa1b7ab9822e86373c1a741&o=,0,1,0,1,0,0,0,0,0,6.3,5.8,6.0,6.2,6.3,7.3,7.5
7.9,55,684000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/478197920.jpg?k=a5bd9c463e6814851670c8078e2e88d4e65928a2aab1838aeb83e051b047c0d0&o=,0,1,1,1,0,0,0,0,0,8.1,7.5,7.7,7.9,7.9,9.0,7.5
8.4,8,684000,TP. Hồ Chí Minh,https://cf.bstatic.com/xdata/images/hotel/square240/396315604.jpg?k=6a42a738bc73e53b8465f05686744b12dd56ef92f5aa33d3c241323f342a010a&o=,0,1,0,0,1,1,0,1,0,8.3,8.5,7.5,8.5,7.5,9.0,
9.1,107,684000,Quận 1,https://cf.bstatic.com/xdata/images/hotel/square240/487747608.jpg?k=a308ccf7a7e83097d3cf036b923384a2b441237140c356f43bbd8bd249cc44b4&o=,0,1,1,1,0,0,0,0,0,9.5,8.9,9.2,9.0,9.2,9.4,10.0
9.5,11,689000,Quận 4,https://cf.bstatic.com/xdata/images/hotel/square240/421428372.jpg?k=69fcc36a176a5794ceeb15b6ff49732533bb72d15f21ef297cdd415bddf74d6b&o=,0,1,0,1,0,1,0,0,0,9.6,9.2,9.6,9.4,9.4,9.4,10.0
